984,Ronalda,Jukes,Genderqueer,Trenton,New Jersey,05/08/1991,13.43,128.85
985,Juanita,Gilman,Female,Greensboro,North Carolina,12/25/2014,40.96,283.24
986,Rutherford,McSkin,Bigender,Cedar Rapids,Iowa,06/17/2012,43.81,98.0
987,Aloysius,Janouch,Polygender,Pittsburgh,Pennsylvania,05/02/2015,65.36,200.15
988,Hagan,Gilchriest,Genderqueer,Memphis,Tennessee,01/08/2019,67.44,154.35
989,Zeb,Colnett,Non-binary,Jackson,Mississippi,07/23/1987,39.47,270.38
990,Marchelle,Wandtke,Non-binary,Richmond,Virginia,08/28/2017,5.63,333.64
991,April,Marflitt,Non-binary,San Jose,California,11/17/1995,46.21,339.3
992,Dorree,Heelis,Female,Tucson,Arizona,12/23/1989,62.77,335.22
993,Taddeo,Corrison,Non-binary,Jefferson City,Missouri,01/02/1980,28.27,169.18
994,Dotti,Pamphilon,Female,West Palm Beach,Florida,07/30/1988,4.07,123.06
995,Ranee,Keetley,Polygender,Lubbock,Texas,11/22/2007,57.44,357.48
996,Elden,McCaskill,Genderfluid,Oxnard,California,03/28/2005,29.11,239.98
997,Rubie,Muffett,Male,Topeka,Kansas,01/04/1987,29.22,274.83
998,Bentlee,Adamowitz,Genderqueer,Allentown,Pennsylvania,02/04/2003,59.18,96.97
999,Zahara,Pearn,Non-binary,Houston,Texas,01/03/1983,65.3,118.27
1000,Atalanta,Castagna,Bigender,Lubbock,Texas,03/09/1997,16.97,153.01
